39:25 39:25 | w_freq: 1 - 1 | wiki_freq: 2 - 3 | sentence_idx: 2340 | align_1: 0-0 | align_2: 1-4 |    39:25 Those who preceded them denounced as liars [ the Messenger ] , whereupon punishment afflicted them from whence they did not know . ||| 39:25 ( Schon ) diejenigen , die vor ihnen lebten , haben ( die göttliche Botschaft ) für Lüge erklärt . 
imagined malte | w_freq: 226 - 35 | wiki_freq: 9115 - 14281 | sentence_idx: 789333 | align_1: 8-7 | align_2: 9-12 |    The joy was very great , he even imagined what life would be like if you would win so much money every week in gambling . ||| Die Freude war sehr groß , er malte sich sogar aus , wie das Leben wäre , wenn man wöchentlich so viel Geld beim Glücksspiel gewinnen würde . 

Allah Allah | w_freq: 805 - 697 | wiki_freq: 12189 - 1130 | sentence_idx: 790240 | align_1: 10-8 | align_2: 11-12 |    He takes all the essential measures and gives thanks to Allah saying , " maybe this helped to prevent more serious harm . " ||| Er zieht alle notwendigen Schlüsse daraus und dankt Allah , indem er sagt : " Vielleicht hat dies geholfen , ernsthafterem Schaden vorzubeugen . " 

thankful dankbar | w_freq: 455 - 1356 | wiki_freq: 1541 - 1283 | sentence_idx: 790899 | align_1: 6-6 | align_2: 7-16 |    Wait for the blessings and be thankful . ||| Schau auf das Gute und sei dankbar für alles ( auch für die scheinbaren Kleinigkeiten ) . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 792953 | align_1: 0-0 | align_2: 1-4 |    Remember that someone also has to carry all these boxes : fill them so that they can still be closed and carried ( maximum 20 kg ) . ||| Denken Sie daran , dass jemand all diese Schachteln auch schleppen muss : Füllen Sie sie so , dass man sie noch verschliessen und auch tragen kann ( maximal 20 Kilo ) . 

26:177 26:177 | w_freq: 1 - 1 | wiki_freq: 0 - 1 | sentence_idx: 794478 | align_1: 0-0 | align_2: 1-4 |    26:177 When Shu'ayb said to them , " Will you not fear Allah ? ||| 26:177 ( Damals ) als Schuʿaib zu ihnen sagte : Wollt ihr ( denn ) nicht gottesfürchtig sein ? 

imagine Stellt | w_freq: 1145 - 69 | wiki_freq: 9379 - 590 | sentence_idx: 795129 | align_1: 3-0 | align_2: 4-4 |    On this basis imagine what could be achieved in the realm of culture in a fully developed , healthy socialist society ! ||| Stellt euch vor , was auf dieser Grundlage erreicht werden könnte im Bereich der Kultur in einer voll entwickelten , gesunden sozialistischen Gesellschaft ! 

Kabul Kabuls | w_freq: 56 - 3 | wiki_freq: 13844 - 144 | sentence_idx: 797835 | align_1: 15-20 | align_2: 16-24 |    A new $ 200 million Afghan Defense University ( ADU ) is under construction outside Kabul . ||| Eine neue afghanische Verteidigungsuniversität von $ 200 Millionen ( Afghanische Verteidigungsuniversität ) ( ADU ) ist unter dem Aufbau außerhalb Kabuls ( Kabul ) . 

pansexual pansexuell | w_freq: 5 - 4 | wiki_freq: 438 - 26 | sentence_idx: 800400 | align_1: 17-18 | align_2: 18-23 |    " Who I 'm with has nothing to do with sex - I 'm super open , pansexual . ||| Mit wem ich zusammen bin hat nichts mit dem Geschlecht zu tun – ich bin super offen , pansexuell , das bin ich . ” 

intuitiveness Intuitivität | w_freq: 1 - 1 | wiki_freq: 54 - 5 | sentence_idx: 800814 | align_1: 7-7 | align_2: 8-12 |    People use this tattoos to show their intuitiveness especially those who believe that they have this ability on a scale that is way above normal . ||| Menschen benutzen diese Tattoos , um ihre Intuitivität zu zeigen , vor allem diejenigen , die glauben , dass sie diese Fähigkeit auf einer Skala haben , die weit über Normal ist . 

Sorry Tut | w_freq: 85 - 53 | wiki_freq: 4849 - 346 | sentence_idx: 800836 | align_1: 0-0 | align_2: 1-4 |    Sorry but if anyone ever does that , they need to be beaten and sent to " Camp Dave Ramsey " so they can learn to appreciate the value of a dollar . ||| Tut mir leid , aber wenn jemand das jemals tut , müssen sie geschlagen und nach camp dave ramsey geschickt werden , damit sie lernen können , den wert eines dollars zu schätzen . 

hoses Schläuche | w_freq: 4 - 5 | wiki_freq: 1835 - 879 | sentence_idx: 802225 | align_1: 7-7 | align_2: 8-13 |    We have played our part in making hoses what they are today : high-performance tools for people who give their all every day . ||| Wir haben unseren Teil dazu beigetragen , Schläuche zu dem zu machen , was sie heute sind : Hochleistungsfähige Werkzeuge für Menschen , die jeden Tag alles geben . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 802758 | align_1: 0-0 | align_2: 1-4 |    Remember that while you can make every attempt to keep spiders out , they may return . ||| Denken Sie daran , dass , während Sie alle Versuche unternehmen können , Spinnen fernzuhalten , sie zurückkehren können . 

lemurs Marktforschungslemuren | w_freq: 6 - 1 | wiki_freq: 2663 - 0 | sentence_idx: 802790 | align_1: 14-8 | align_2: 15-13 |    Die Zeit : In which you wring out the brain of these market research lemurs until it 's empty . ||| ZEIT : In der Sie das Hirn dieser Marktforschungslemuren so lange auswringen , bis es leer ist . 

forget Vergessen | w_freq: 1894 - 353 | wiki_freq: 12667 - 1305 | sentence_idx: 803043 | align_1: 2-0 | align_2: 3-5 |    Do not forget that every manufacturer is developing their own game machines . ||| Vergessen Sie dabei nicht , dass jeder Hersteller seine eigenen Spielautomaten entwickelt . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 803362 | align_1: 0-0 | align_2: 1-4 |    Remember that your partner ca n’t read your mind , Cadell said . ||| Denken Sie daran , dass Ihr Partner Ihre Meinung nicht lesen kann , sagte Cadell . 

thibk thibk | w_freq: 2 - 2 | wiki_freq: 0 - 0 | sentence_idx: 803364 | align_1: 6-8 | align_2: 7-12 |    Then after the eight months I thibk I got him mad and that was the last I heard from him . ||| Dann nach den acht monaten , die ich thibk bekam , habe ich ihn wütend gemacht , und das war das letzte , was ich von ihm gehört habe . 

concede räumen | w_freq: 25 - 47 | wiki_freq: 3449 - 3739 | sentence_idx: 804082 | align_1: 3-2 | align_2: 4-6 |    But let us concede that the political developments in the critical period between December 1922 and March 1923 allow for varied interpretations . ||| Doch wir räumen gerne ein , dass die politischen Entwicklungen in der entscheidenden Periode zwischen Dezember 1922 und März 1923 unterschiedliche Interpretationen zulassen . 

ruin Lüge | w_freq: 221 - 802 | wiki_freq: 13801 - 2579 | sentence_idx: 804377 | align_1: 4-3 | align_2: 5-12 |    They spell their own ruin , Allâh knows well that they are liars . ||| Sie beschwören eine Lüge ( nämlich dass sie zu euch gehören ) , obwohl sie wissen ( dass es eine Lüge ist ) . 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 804743 | align_1: 0-0 | align_2: 1-4 |    Remember that David sinned with Bathsheba precisely because he had nothing better to do . ||| Denken sie daran , dass david mit bathseba gesündigt hat , gerade weil er nichts besseres zu tun hatte . 

tomorrow morgigen | w_freq: 1162 - 19 | wiki_freq: 4903 - 78 | sentence_idx: 806115 | align_1: 10-14 | align_2: 11-19 |    The same Bible that tells us not to worry about tomorrow tells us with equal urgency not to look back over the past . ||| Die gleiche Bibel , die uns sagt , dass wir uns nicht um den morgigen Tag sorgen sollten , sagt uns mit gleicher Dringlichkeit , dass wir nicht auf die Vergangenheit zurückschauen sollten . 

Luqman Loqman | w_freq: 5 - 2 | wiki_freq: 221 - 1 | sentence_idx: 806237 | align_1: 5-5 | align_2: 6-10 |    “ We bestowed wisdom on Luqman : ‘ Be grateful to God ; for he who is grateful is only grateful for his own benefit . ||| Und wahrlich , wir gaben Loqman Weisheit ( und sprachen :) » Sei dankbar gegen Allah ; denn wer dankbar ist , der ist nur zu seinem eigenen Besten dankbar . 

Remember Erinnern | w_freq: 1026 - 176 | wiki_freq: 9753 - 488 | sentence_idx: 806517 | align_1: 0-0 | align_2: 1-4 |    Remember how Ethereum can be used to build Decentralized Autonomous Organizations ? ||| Erinnern Sie sich , wie Ethereum verwendet werden kann , um dezentrale autonome Organisationen aufzubauen ? 

fatigued müde | w_freq: 20 - 386 | wiki_freq: 931 - 1394 | sentence_idx: 806569 | align_1: 1-1 | align_2: 2-5 |    Feeling fatigued seems like an epidemic , and almost everything about modern life contributes to it . ||| Sich müde zu fühlen , scheint wie eine Epidemie zu sein , und fast alles im modernen Leben trägt dazu bei . 

delighted freue | w_freq: 296 - 560 | wiki_freq: 6960 - 346 | sentence_idx: 807997 | align_1: 18-18 | align_2: 19-22 |    “ Croatia began its journey to membership under the last Irish EU Presidency in 2004 and I am delighted that its accession is taking place at the conclusion of our current Presidency . ||| “ Kroatien begann seinen Weg in die Vollmitgliedschaft unter dem letzten irischen EU-Ratsvorsitz im Jahr 2004 und ich freue mich sehr , dass der Beitritt nun am Ende unserer derzeitigen Vorsitzperiode stattfindet . ” 

orphanage Waisenhaus | w_freq: 16 - 14 | wiki_freq: 9848 - 3705 | sentence_idx: 808587 | align_1: 6-4 | align_2: 7-9 |    Because he grew up in an orphanage where everything was communal , he misses it . ||| Weil er in einem Waisenhaus aufgewachsen ist , in dem alles gemeinschaftlich war , vermisst er es . 

minors Minderjährige | w_freq: 129 - 59 | wiki_freq: 12777 - 1555 | sentence_idx: 808654 | align_1: 6-7 | align_2: 7-12 |    Accusations of clerical sexual abuse involving minors automatically would be reported to civil authorities , he said . ||| Anschuldigungen des klerikalen sexuellen Missbrauchs , die Minderjährige mit einbeziehen , würden automatisch an zivile Behörden gemeldet werden , sagte er . 

Believes Vertritt | w_freq: 7 - 4 | wiki_freq: 167 - 33 | sentence_idx: 809256 | align_1: 0-0 | align_2: 1-4 |    Believes that this gesture can actually re-open a dialogue that , for some time , He seemed to have stalled ? ||| Vertritt die Auffassung , dass diese Geste kann tatsächlich einen Dialog erneut öffnen , die , seit einiger Zeit , Er schien Stillstand gekommen zu sein ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 809344 | align_1: 0-0 | align_2: 1-4 |    Remember that Muay Thai is a sport that is suitable for men and women and there are many professional female fighters too . ||| Denken Sie daran , dass Muay Thai ist eine Sportart , die geeignet für Männer und Frauen und es gibt viele professionelle weibliche Kämpfer zu . 

tomorrow morgen | w_freq: 1162 - 1277 | wiki_freq: 4903 - 2157 | sentence_idx: 810528 | align_1: 5-3 | align_2: 6-8 |    I ’m seeing her twice tomorrow so that I can wrap this phase up faster . ||| Ich sehe sie morgen gleich zwei Mal , so dass ich diese Phase schneller abwickeln kann . 

locale Schauplätze | w_freq: 5 - 6 | wiki_freq: 3513 - 1494 | sentence_idx: 810819 | align_1: 1-2 | align_2: 2-6 |    One locale likely to see an influx of Pentagon spies in the coming years is Africa . ||| Einer der Schauplätze , an dem wahrscheinlich ein Zustrom von Pentagon-Spionen in den nächsten Jahren zu beobachten sein wird , ist Afrika . 

Imagine Stell | w_freq: 320 - 65 | wiki_freq: 5922 - 171 | sentence_idx: 811011 | align_1: 0-0 | align_2: 1-5 |    Imagine going to a funeral and saying the same thing about a baby that just passed away . ||| Stell dir vor , du gingest auf eine Beerdigung und sagtest das gleiche über ein Baby , das gerade gestorben ist . 

anticipate gehe | w_freq: 93 - 611 | wiki_freq: 3332 - 5850 | sentence_idx: 811954 | align_1: 1-1 | align_2: 2-5 |    I anticipate that in the future it will just be thought of as sex . ||| Ich gehe davon aus , dass es in zukunft nur noch als sex gedacht wird . 

9:2 9:2 | w_freq: 4 - 3 | wiki_freq: 52 - 189 | sentence_idx: 812156 | align_1: 1-1 | align_2: 2-5 |    JOB 9:2 I know [ it is ] so of a truth : but how should man be just with God ? ||| Jób 9:2 - Wahrlich , ich weiß , daß es also ist ; und wie könnte ein Mensch gerecht sein vor Gott ? 

Consider Überlegen | w_freq: 284 - 64 | wiki_freq: 6355 - 171 | sentence_idx: 812833 | align_1: 0-0 | align_2: 1-4 |    Consider not only triggering processes , but also using third-party systems as triggers for workflows . ||| Überlegen Sie einmal , nicht nur Prozesse zu triggern , sondern auch Drittsysteme als Trigger für Workflows zu verwenden . 

Remember Erinnern | w_freq: 1026 - 176 | wiki_freq: 9753 - 488 | sentence_idx: 812949 | align_1: 0-0 | align_2: 1-5 |    Remember how the Wedding Crashers guys made up all those bogus back-stories ? ||| Erinnern Sie sich daran , wie die Hochzeits-Crashers Jungs all diese gefälschten Back-Stories gemacht ? 

Sorry Tut | w_freq: 85 - 53 | wiki_freq: 4849 - 346 | sentence_idx: 814141 | align_1: 0-0 | align_2: 1-4 |    Sorry but the latter speaks only Chinese , so nothing in fact . ||| Tut mir leid , aber das Letztere spricht nur Chinesisch , also eigentlich nichts . 

Jobs Jobs | w_freq: 180 - 691 | wiki_freq: 7147 - 2908 | sentence_idx: 814684 | align_1: 10-10 | align_2: 11-14 |    “ It felt a bit like an evolution of the Jobs I had done for twelve years . ||| " Es fühlte sich ein bisschen wie eine Weiterentwicklung des Jobs an , den ich zwölf Jahre lang gemacht hatte . 

sniper Scharfschütze | w_freq: 31 - 15 | wiki_freq: 7365 - 387 | sentence_idx: 814767 | align_1: 1-1 | align_2: 2-5 |    2nd sniper : ” Miron , Miron , there are even more snipers ? ||| 2. Scharfschütze ( Übersetzung MONITOR ): „ Miron , Miron , gibt es da noch mehr Scharfschützen ? 

sniper Scharfschütze | w_freq: 31 - 15 | wiki_freq: 7365 - 387 | sentence_idx: 814768 | align_1: 1-1 | align_2: 2-5 |    2nd sniper : " Miron , Miron , there are even more snipers ? ||| 2. Scharfschütze ( Übersetzung MONITOR ): „ Miron , Miron , gibt es da noch mehr Scharfschützen ? 

Remember Denken | w_freq: 1026 - 1785 | wiki_freq: 9753 - 11243 | sentence_idx: 815031 | align_1: 0-0 | align_2: 1-4 |    Remember that at the end of the day you are a partnership and if none of these problems are bigger than what you have together then you really have something special . ||| Denken Sie daran , dass am Ende des Tages können Sie sich eine Partnerschaft , und wenn keines dieser Probleme größer , als das , was Sie gemeinsam haben , dann sind Sie wirklich etwas Besonderes . 

imagine stell | w_freq: 1145 - 28 | wiki_freq: 9379 - 61 | sentence_idx: 815486 | align_1: 2-2 | align_2: 3-6 |    “ And imagine that this profile is maintained no matter how much time elapses or how fast you move through the room . ” ||| " Und stell dir vor , dass dieses Profil beibehalten wird , egal wie viel Zeit vergeht oder wie schnell du dich durch den Raum bewegst . " 

Chaldeans Chaldeans | w_freq: 4 - 2 | wiki_freq: 745 - 1 | sentence_idx: 816142 | align_1: 10-15 | align_2: 11-20 |    Since the Iraq War , many Christians ( Assyrians / Chaldeans ) from Iraq have settled permanently or temporarily in Jordan . ||| Krieg von Since the Iraq ( Krieg von Irak ) viele Christen ( Assyrians / Chaldeans ( Assyrische Leute ) ) vom Irak ( Der Irak ) hat sich dauerhaft oder provisorisch im Jordan niedergelassen . 

Pharaoh Pharaos | w_freq: 384 - 54 | wiki_freq: 5590 - 587 | sentence_idx: 816876 | align_1: 7-12 | align_2: 8-30 |    We know he would become second to Pharaoh ! ||| Wir wissen , daß [ [ Solon ] ] ein Freund des Pharaos [ [ Amasis ( Ahmose)|Amasis ] ] war , der in [ [ Saïs ] ] residierte . 

Scoreboard Verbraucherbarometer | w_freq: 2 - 1 | wiki_freq: 254 - 0 | sentence_idx: 817697 | align_1: 3-1 | align_2: 4-6 |    The Consumer Conditions Scoreboard monitors national conditions for consumers in three areas : ||| Das Verbraucherbarometer ( für Verbraucherbedingungen ) überwacht nationale Bedingungen für Verbraucher in drei Bereichen : 

App App | w_freq: 229 - 1100 | wiki_freq: 7283 - 5665 | sentence_idx: 817698 | align_1: 10-9 | align_2: 11-13 |    – Big Data in our hands in real time ( App showing which data are being collected from the phone ) , ||| – Big Data in unserer Hand in Echtzeit ( App , die mir anzeigt , welche Daten von meinem Telefon gesaugt werden ) , 
