Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines . 
emphasize mettons | w_freq: 264 - 279 | wiki_freq: 13585 - 128 | sentence_idx: 898823 | align_1: 8-11 | align_2: 9-17 |    No matter the approach that day , we emphasize hard work and the men have been willing to do the necessary work to reap the benefits of the class . ||| Quelle que soit l’ approche adoptée ce jour -là , nous mettons l’ accent sur le travail acharné et les hommes ont bien voulu faire le travail nécessaire pour récolter les bénéfices de la classe . 

overestimated surestimé | w_freq: 29 - 20 | wiki_freq: 1153 - 254 | sentence_idx: 898870 | align_1: 26-33 | align_2: 27-37 |    Indeed , the phenomenon of growth , whether that of gross domestic product ( GDP ) or that of international trade , could very well be overestimated for various reasons . ||| En effet , le phénomène de croissance , qu’ il s’ agisse de celle du produit intérieur brut ( PIB ) ou de celle du commerce international , a très bien pu être surestimé , et ce pour diverses raisons . 

emphasize mettra | w_freq: 264 - 201 | wiki_freq: 13585 - 3493 | sentence_idx: 898988 | align_1: 3-2 | align_2: 4-7 |    The company will emphasize “ time well spent , ” aiming for meaningful interactions that will be better for users long-term . ||| La société mettra l’ accent sur le « temps bien dépensé » , visant à des interactions significatives qui seront meilleures pour les utilisateurs à long terme . 

Please S’ | w_freq: 1225 - 1386 | wiki_freq: 10571 - 5625 | sentence_idx: 899149 | align_1: 1-1 | align_2: 2-6 |    “ Please do what is necessary and thanks in advance , ” the note concluded , while noting the various drugs that had been used during treatment and that the patient had been hospitalized for two days . ||| « S’ il vous plaît , faites ce qui est nécessaire et je vous remercie à l’ avance » , conclut la note , tout en mentionnant les différents médicaments qui avaient été utilisés pendant le traitement et que le patient avait été hospitalisé pendant deux jours . 

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 901222 | align_1: 1-1 | align_2: 2-6 |    [ WEB Achilles planned his final revenge . ||| [ WEB C’ est dire qu’ Achille a planifié sa vengeance finale . 

stalls stands | w_freq: 11 - 25 | wiki_freq: 8912 - 3793 | sentence_idx: 901484 | align_1: 12-16 | align_2: 13-21 |    If you can not reach San Ginés , there are many street stalls in the coldest months of the year . ||| Si vous ne pouvez pas vous rendre à San Ginés , il y a de nombreux stands dans les rues , pendant les mois les plus froids de l’ année . 

wonder posent | w_freq: 1036 - 262 | wiki_freq: 10438 - 4230 | sentence_idx: 901781 | align_1: 2-4 | align_2: 3-8 |    Some citizens wonder why not all MEPs are continuously sitting in the hemicycle throughout the plenary sessions in Strasbourg . ||| De nombreux citoyens se posent la question : pourquoi les députés européens ne sont pas tous toujours présents dans l' hémicycle durant les sessions plénières à Strasbourg ? 

Mallett maillet | w_freq: 2 - 1 | wiki_freq: 1329 - 452 | sentence_idx: 902261 | align_1: 22-25 | align_2: 23-30 |    The other title I considered for this article was “ When God Hits Us On the Head With a Hammer ( or Mallett ) . ” ||| L' autre titre que j' avais envisagé pour cet article était « Quand Dieu nous frappe sur la tête avec un marteau ( ou un maillet — Mallett en anglais ) » . 

Expect Attendez | w_freq: 64 - 121 | wiki_freq: 746 - 47 | sentence_idx: 902438 | align_1: 0-0 | align_2: 1-4 |    Expect most proposed dates to revolve around “ watching Netflix ” and several bottles of wine . ||| Attendez -vous à la plupart des dates proposées pour tourner autour de " regarder netflix " et plusieurs bouteilles de vin . 

intenselyZionism intensément | w_freq: 1 - 88 | wiki_freq: 0 - 1427 | sentence_idx: 902548 | align_1: 6-9 | align_2: 7-14 |    But like all nationalismand even more intenselyZionism views the historic past in the light of the present . ||| Mais comme tous les nationalismes , et bien plus intensément encore , le sionisme considère le passé historique à la lumière du présent . 

Seal sceau | w_freq: 28 - 43 | wiki_freq: 12926 - 5593 | sentence_idx: 902568 | align_1: 14-13 | align_2: 15-17 |    The user wo n't be able to use ' Overwrite ' until the 4th Seal is released normally . ] ||| L’ utilisateur ne pourra pas utiliser « Écriture » tant que le 4ème sceau n’ aura pas été libéré normalement . ] 

beginners débutants | w_freq: 158 - 211 | wiki_freq: 2605 - 2442 | sentence_idx: 902783 | align_1: 2-2 | align_2: 3-7 |    For survey beginners , Ipsos i-Say is the best place to start . ||| Pour les débutants en matière d’ enquête , Ipsos i - Say est le meilleur endroit pour commencer . 

Anyway Quoi | w_freq: 174 - 512 | wiki_freq: 1705 - 4268 | sentence_idx: 903583 | align_1: 0-0 | align_2: 1-5 |    Anyway , the overall program leads to the complete deliverance of the entire world , but first it applies to its small part that Abraham led out from Babylon . ||| Quoi qu’ il en soit , l’ ensemble du programme aboutit à la délivrance complète du monde entier , mais d’ abord il s’ applique à sa petite part qu’ Abraham fit sortir de Babylone . 

tariffs douane | w_freq: 216 - 122 | wiki_freq: 8385 - 3344 | sentence_idx: 903631 | align_1: 1-3 | align_2: 2-8 |    World tariffs have never been this low and the EU already offers very favourable market access to poor countries . ||| Les droits de douane au niveau mondial n’ ont jamais été aussi bas et l’ UE offre déjà des conditions d’ accès au marché très favorables pour les pays pauvres . 

E-55 E-151 | w_freq: 19 - 11 | wiki_freq: 3 - 0 | sentence_idx: 903976 | align_1: 0-0 | align_2: 1-6 |    E-55 Forgot , yes , they forgot the Word of the promise ; they forgot . ||| E-151 ( 55 ) Ils ont oublié , oui , ils ont oublié la Parole de la promesse ; ils ont oublié . 

eBay eBay | w_freq: 85 - 85 | wiki_freq: 4583 - 556 | sentence_idx: 904948 | align_1: 1-1 | align_2: 2-7 |    For eBay daily deals you can get up to 70 % OFF without ... More ||| Pour eBay , traite de tous les jours , vous pouvez obtenir jusqu' à 70 % Sans ... Plus 

restraint retenue | w_freq: 29 - 94 | wiki_freq: 6773 - 13196 | sentence_idx: 904967 | align_1: 29-34 | align_2: 30-38 |    When that happens I hope that Russia will actively promote her “ Chechen example ” and put enough pressure on the Bosnian-Serbs so that they act with decency and restraint against their former enemies . ||| Lorsque cela arrivera , j’ espère que la Russie va promouvoir activement son « exemple tchétchène » et mettre assez de pression sur les Serbes de Bosnie pour qu’ ils agissent avec décence et retenue à l’ égard de leur anciens ennemis . 

Join Rends | w_freq: 207 - 7 | wiki_freq: 1607 - 48 | sentence_idx: 905081 | align_1: 0-0 | align_2: 1-4 |    Join the schools , colleges and technical universities of the civil air fleet ! ” ||| Rends - toi dans les écoles , collèges , et universités techniques de la flotte aérienne civile ! » 

par Règl | w_freq: 86 - 1 | wiki_freq: 12827 - 0 | sentence_idx: 906853 | align_1: 10-9 | align_2: 11-14 |    ( 11 ) and ( 12 ) ; and repealed par . ||| ( 11 ) et ( 12 ) Abrogés : Règl . de l’ Ont . 

NVSH NVSH | w_freq: 1 - 1 | wiki_freq: 13 - 17 | sentence_idx: 907066 | align_1: 18-21 | align_2: 19-27 |    We have used the self-help method for many years in some of the Dutch local workgroups of the NVSH ( not in all groups ; some of them do n’t offer much support at all ) . ||| Nous recourons à la méthode d' auto-assistance depuis de nombreuses années , dans quelques-uns des groupes de travail région de la NVSH , aux Pays - Bas ( pas dans tous les groupes ; certains n' offrent pas de soutien du tout ) . 

denial négation | w_freq: 161 - 68 | wiki_freq: 11744 - 2385 | sentence_idx: 907073 | align_1: 18-19 | align_2: 19-24 |    “ The international community is called for more vigilance with Mauritanian authorities who continue the policy of slavery denial instead of fulfilling its commitments . ||| « La communauté internationale est appelée á plus de vigilance envers les autorités mauritaniennes qui continuent la politique de négation de l’ esclavage au lieu de remplir les engagements . 

5.2 5.2 | w_freq: 56 - 44 | wiki_freq: 8666 - 628 | sentence_idx: 908830 | align_1: 0-0 | align_2: 1-5 |    5.2 Professional skills : are there prerequisites for their development ? ||| 5.2 Les savoir - faire professionnels : y a -t -il des préalables à leur construction ? 

Considering Prise | w_freq: 189 - 20 | wiki_freq: 5212 - 3472 | sentence_idx: 910474 | align_1: 0-0 | align_2: 1-5 |    Considering interoperability : Why SIP could be the next big thing in 2013 , Part 2 ||| Prise en compte de l’ interopérabilité : pourquoi SIP pourrait être la prochaine grande révélation en 2013 , 2e partie 

advocating prônant | w_freq: 59 - 9 | wiki_freq: 14548 - 1879 | sentence_idx: 912855 | align_1: 15-20 | align_2: 16-25 |    There are different ways to change mind-sets ; MEPs regularly vote on laws and resolutions advocating gender equality . ||| Il y a plusieurs manières de faire évoluer les mentalités ; les députés votent régulièrement des lois et des résolutions prônant l’ égalité hommes / femmes . 

sympathy sympathie | w_freq: 116 - 126 | wiki_freq: 13179 - 4475 | sentence_idx: 912928 | align_1: 6-8 | align_2: 7-12 |    Many socialists now in power have sympathy for Israel . ||| Plusieurs socialistes actuellement au pouvoir éprouvent de la sympathie à l’ égard d’ Israël . 

dad papa | w_freq: 309 - 236 | wiki_freq: 8011 - 1649 | sentence_idx: 913925 | align_1: 4-7 | align_2: 5-11 |    Mom next door ; dad across the street ; the kid who never broke the rules . ||| La maman d’ à côté ; le papa de l’ autre côté de la rue ; le jeune qui n’ a jamais enfreint les règles . 

replicated répliqué | w_freq: 61 - 21 | wiki_freq: 5561 - 376 | sentence_idx: 915275 | align_1: 11-10 | align_2: 12-14 |    By 2025 , we are keen for our model to be replicated worldwide so as to have a sustainable impact in the following domains : ||| D’ ici 2025 , nous souhaitons que notre modèle soit répliqué à l’ échelle mondiale afin d’ avoir des impacts durables dans les domaines suivant : 

apologize présentons | w_freq: 144 - 136 | wiki_freq: 5825 - 97 | sentence_idx: 917390 | align_1: 1-1 | align_2: 2-9 |    We apologize unreservedly to the F1 community in relation to this unacceptable behavior . ||| Nous présentons toutes nos excuses et ce , sans réserve , auprès de la communauté de la F1 par rapport à ce comportement inacceptable . 

apologize excuses | w_freq: 144 - 269 | wiki_freq: 5825 - 3491 | sentence_idx: 917390 | align_1: 1-4 | align_2: 2-9 |    We apologize unreservedly to the F1 community in relation to this unacceptable behavior . ||| Nous présentons toutes nos excuses et ce , sans réserve , auprès de la communauté de la F1 par rapport à ce comportement inacceptable . 

indicators indicateurs | w_freq: 526 - 550 | wiki_freq: 11534 - 5863 | sentence_idx: 917590 | align_1: 12-15 | align_2: 13-24 |    128.The Ministry of Health has performed three nationwide surveys of child survival indicators that show improvement in these indicators . ||| 128.Le Ministère de la santé a mené trois enquêtes à l’ échelle nationale sur les indicateurs relatives à la survie de l’ enfant , qui montrent une amélioration de ces indicateurs . 

Puskas Puskás | w_freq: 2 - 2 | wiki_freq: 164 - 413 | sentence_idx: 917613 | align_1: 0-0 | align_2: 1-6 |    Puskas always saw at least five . ” ||| Puskás , lui , en voyait toujours au moins cinq . » 

hopefully espérons | w_freq: 201 - 943 | wiki_freq: 3850 - 195 | sentence_idx: 918047 | align_1: 12-14 | align_2: 13-18 |    You do n’t want yourself or your dog to be harmed and hopefully the criminal involved is scared off . ||| Il ne veut pas que vous ou votre chien subissiez des dommages et , espérons - le , le criminel impliqué a peur . 

UNHCR HCR | w_freq: 142 - 132 | wiki_freq: 2768 - 575 | sentence_idx: 918736 | align_1: 1-2 | align_2: 2-16 |    “ UNHCR received only half of the funding it needed in 2014 for programs in Iraq and Syria and is extremely concerned at the slow pace of pledges for this year . ||| “ Le HCR ( Agence des Nations Unies pour les réfugiés , ndlr ) n' a reçu que la moitié des financements dont il avait besoin en 2014 pour ses programmes en Irak et en Syrie , et il est très inquiet du rythme très lent des promesses de dons cette année . ” 

convictions condamnations | w_freq: 135 - 70 | wiki_freq: 12467 - 3252 | sentence_idx: 918769 | align_1: 6-7 | align_2: 7-12 |    Fishsubsidy.org published a list of 42 convictions of fishing vessel owners that have also received EU subsidies under the Common Fisheries Policy ( CFP ) . ||| Fishsubsidy.org a publié une liste de 42 condamnations prononcées à l’ encontre de propriétaires de navires de pêche ayant par ailleurs bénéficié de subventions de l’ UE dans le cadre de la politique commune de la pêche ( PCP ) . 

subsidies subventions | w_freq: 188 - 307 | wiki_freq: 11707 - 6490 | sentence_idx: 918769 | align_1: 16-23 | align_2: 17-29 |    Fishsubsidy.org published a list of 42 convictions of fishing vessel owners that have also received EU subsidies under the Common Fisheries Policy ( CFP ) . ||| Fishsubsidy.org a publié une liste de 42 condamnations prononcées à l’ encontre de propriétaires de navires de pêche ayant par ailleurs bénéficié de subventions de l’ UE dans le cadre de la politique commune de la pêche ( PCP ) . 
