Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .
Optimized Optimised | w_freq: 5 - 1 | wiki_freq: 276 - 2 | sentence_idx: 926321 | align_1: 8-8 | align_2: 9-14 | ner_entity: HOMS ( Hellfire Optimized Missile System )-Hellfire Optimised Missil System : Hellfire |    It was then known as HOMS ( Hellfire Optimized Missile System ) but is now called Hellfire II . ||| Il était alors connu comme HOMS ( Hellfire Optimised Missil System : Hellfire système missile optimisé ) , il est désormais appelée Hellfire II .

259 259 | w_freq: 5 - 10 | wiki_freq: 3968 - 937 | sentence_idx: 928021 | align_1: 7-7 | align_2: 8-11 | ner_entity: 259-none |    By the time it was over , 259 would be taken to the hospital , and the event was given an ominous name : All Fall Down . ||| À la fin de l’ événement , 259 d’ entre eux seraient emmenés à l’ hôpital , et l’ événement se serait vu attribuer un nom inquiétant : All Fall Down .

Egyptians—not Égyptiens | w_freq: 2 - 113 | wiki_freq: 0 - 3561 | sentence_idx: 929981 | align_1: 9-13 | align_2: 10-18 | ner_entity: Egyptians—not Arabs-Égyptiens |    Egypt ’s future begins when Egyptians see themselves as Egyptians—not Arabs , and certainly not Islamists . ||| L' avenir de l' Égypte commence quand les Égyptiens se considèrent comme des Égyptiens , et non des Arabes , et certainement pas des islamistes .

E-310 E-327 | w_freq: 2 - 3 | wiki_freq: 3 - 0 | sentence_idx: 932186 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-327 |    E-310 Not long ago , I was told a little story about a--a fisherman . ||| E-327 Il n’ y a pas longtemps , on m’ a raconté une petite histoire au sujet d’ un – d’ un pêcheur .

Q&A Q&A | w_freq: 22 - 5 | wiki_freq: 2368 - 23 | sentence_idx: 933387 | align_1: 9-10 | align_2: 10-15 | ner_entity: Q&A-none |    More details on this issue are available in this Q&A by the European Commission . ||| Plus de détails sur cette question sont disponibles dans ce Q&A ( en anglais ) de la Commission européenne .

Updated Mise | w_freq: 20 - 118 | wiki_freq: 5583 - 7832 | sentence_idx: 940113 | align_1: 14-16 | align_2: 15-21 | ner_entity: none-Mise à jour |    All you need to know about every 5 G phone confirmed so far ( Updated January 28 ) ||| Tout ce que vous devez savoir sur chaque téléphone 5 G confirmé jusqu' à présent ( Mise à jour : 26 février )

Pact Pacte | w_freq: 86 - 110 | wiki_freq: 10256 - 3931 | sentence_idx: 941431 | align_1: 7-6 | align_2: 8-11 | ner_entity: a Euro Pact-Pacte pour l’ euro |    Thanks to the adoption of a Euro Pact which will mobilize our resources in order to increase our competitiveness . ||| Grâce à l’ adoption d’ un Pacte pour l’ euro , qui va mobiliser nos moyens pour accroître notre compétitivité .

Framework Cadre | w_freq: 230 - 70 | wiki_freq: 11068 - 2753 | sentence_idx: 945212 | align_1: 23-32 | align_2: 24-37 | ner_entity: the Sendai Framework for Disaster Risk Reduction-Cadre d’ action de Sendai |    Like its equivalents endorsed over recent months by Africa , Asia and Europe , it will help accelerate efforts to implement the Sendai Framework for Disaster Risk Reduction . ||| À l’ instar de ses équivalents approuvés ces derniers mois par l’ Afrique , l’ Asie et l’ Europe , ce plan contribuera à accélérer les efforts de mise en œuvre du Cadre d’ action de Sendai pour la réduction des risques de catastrophe .

Genk Genk | w_freq: 3 - 3 | wiki_freq: 1951 - 1349 | sentence_idx: 946190 | align_1: 24-29 | align_2: 25-34 | ner_entity: Genk-Genk |    A worker on the way to factory meeting at the time said : “ We saw what happened at the Belgian Mondeo plant in Genk four years ago . ||| Un ouvrier en route pour la réunion d’ usine a dit alors : « Nous avons vu ce qui s’ est passé à l’ usine belge de Mondeo à Genk , il y a quatre ans .

Genk Genk | w_freq: 3 - 3 | wiki_freq: 1951 - 1349 | sentence_idx: 946191 | align_1: 24-29 | align_2: 25-34 | ner_entity: Genk-Genk |    A worker on the way to factory meeting at the time said : “ We saw what happened at the Belgian Mondeo plant in Genk four years ago . ||| Un ouvrier en route pour la réunion d' usine a dit alors : « Nous avons vu ce qui s' est passé à l' usine belge de Mondeo à Genk , il y a quatre ans .

Lula Lula | w_freq: 41 - 40 | wiki_freq: 3227 - 918 | sentence_idx: 947142 | align_1: 2-1 | align_2: 3-6 | ner_entity: Lula-Lula |    Why was Lula removed from political life and Bolsonaro elected ? ||| Pourquoi Lula a -t -il été écarté de la vie politique et Bolsonaro a -t -il été élu ?

Bolsonaro Bolsonaro | w_freq: 40 - 41 | wiki_freq: 2353 - 836 | sentence_idx: 947142 | align_1: 8-12 | align_2: 9-17 | ner_entity: Bolsonaro-Bolsonaro |    Why was Lula removed from political life and Bolsonaro elected ? ||| Pourquoi Lula a -t -il été écarté de la vie politique et Bolsonaro a -t -il été élu ?

16.2.3 16.2.3 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 948109 | align_1: 0-0 | align_2: 1-6 | ner_entity: 16.2.3-none |    16.2.3 Employment in the Public Service is generally determined according to a statutory regime . ||| 16.2.3 De façon générale , l' emploi dans la fonction publique est déterminé d' après un régime législatif .

139 139 | w_freq: 26 - 31 | wiki_freq: 8719 - 2059 | sentence_idx: 948397 | align_1: 5-6 | align_2: 6-11 | ner_entity: 139-none |    More than 1,640 motions , 139 prepared written contributions and 411 orally presented contributions testify to the high quality of the ideological-political preparation . ||| Plus de 1 640 motions , 139 contributions de contenu , préparées par écrit , et 411 interventions présentées oralement témoignèrent d' une haute qualité de la préparation idéologico - politique .

Salameh Salameh | w_freq: 1 - 1 | wiki_freq: 462 - 191 | sentence_idx: 955282 | align_1: 2-3 | align_2: 3-8 | ner_entity: Salameh-Salameh |    Ayyash and Salameh agree the role of Palestinian political parties has diminished since the Oslo Accords . ||| Mmes Ayyash et Salameh sont d’ accord pour dire que le rôle des partis politiques palestiniens a diminué depuis les Accords Oslo .

Protestants protestants | w_freq: 77 - 85 | wiki_freq: 13585 - 13476 | sentence_idx: 957160 | align_1: 0-1 | align_2: 1-5 | ner_entity: Protestants-none |    Protestants have three recognized universities . ||| Les protestants , eux , ont trois universités reconnues .

Palestinians Palestiniens | w_freq: 1270 - 1309 | wiki_freq: 12372 - 2644 | sentence_idx: 958195 | align_1: 4-4 | align_2: 5-9 | ner_entity: Palestinians-Palestiniens |    In truth , ordinary Palestinians need neither Fatah nor Hamas to call for a “ day of rage ” or a new intifada . ||| En vérité , les Palestiniens du peuple n’ ont besoin ni du Fatah ni du Hamas pour appeler à un « jour de colère » ou à une nouvelle Intifada .

Earthquake Tremblement | w_freq: 12 - 3 | wiki_freq: 4969 - 357 | sentence_idx: 958948 | align_1: 2-1 | align_2: 3-9 | ner_entity: none-Tremblement De Terre A |    Did an Earthquake Destroy Ancient Greece ? ||| Un Tremblement De Terre A - T - Il Détruit La Grèce Antique ?

mercy gloire | w_freq: 304 - 455 | wiki_freq: 9717 - 12100 | sentence_idx: 959357 | align_1: 11-7 | align_2: 12-16 | ner_entity: none-Sa gloire |    He hath holpen his servant Israel , in remembrance of His mercy . ||| retiré d’ Israël à cause de Sa gloire ( c’ est ce dont témoigne Ezéchiel ) .

bhikkhus Bhikkhus | w_freq: 4 - 2 | wiki_freq: 189 - 0 | sentence_idx: 959705 | align_1: 3-3 | align_2: 4-7 | ner_entity: none-Bhikkhus |    And why , bhikkhus have I not taught those many things ? ||| Et pourquoi , Bhikkhus , ne vous ai -je pas enseigné beaucoup de ces choses ?

CTA call | w_freq: 25 - 20 | wiki_freq: 3441 - 626 | sentence_idx: 971290 | align_1: 14-14 | align_2: 15-19 | ner_entity: CTA-none |    So , with all of this knowledge , how can you make sure your CTA is not only viable , but a powerful tool in your marketing toolbox ? ||| Ainsi , avec toutes ces connaissances , comment pouvez -vous vous assurer que votre call - to - action est non seulement viable , mais également un outil puissant de votre boîte à outils marketing ?

Analytica Analytica | w_freq: 8 - 8 | wiki_freq: 776 - 523 | sentence_idx: 971583 | align_1: 11-12 | align_2: 12-16 | ner_entity: Cambridge Analytica-Cambridge Analytica |    And Leave . EU has never shared any data with Cambridge Analytica whether in relation to the EU referendum or otherwise . ” ||| Et Leave . EU n’ a jamais partagé de données avec Cambridge Analytica , que ce soit par rapport au référendum de l’ UE ou autrement . ”

Maybe Peut | w_freq: 952 - 2054 | wiki_freq: 6736 - 3705 | sentence_idx: 974651 | align_1: 8-8 | align_2: 9-12 | ner_entity: none-Peut |    “ I do trust him , yeah … Maybe in a year you ’ll be interviewing and I ’ll say I made a mistake . ||| « Je lui fais confiance , oui … Peut - être que dans un an , vous me ferez une interview et je dirai que j’ ai fait une erreur .

Nikolayev Nikolayev | w_freq: 1 - 1 | wiki_freq: 957 - 30 | sentence_idx: 974700 | align_1: 1-1 | align_2: 2-5 | ner_entity: Nikolayev-Nikolayev |    In Nikolayev need to strike among the workers , not necessarily of a political nature , but simply on the basis of economic demands . ... ||| À Nikolayev , il est nécessaire de déclencher une grève parmi les travailleurs , pas nécessairement de nature politique , mais simplement sur la base de revendications économiques . »

Reduction Réduction | w_freq: 46 - 33 | wiki_freq: 5287 - 674 | sentence_idx: 975744 | align_1: 10-9 | align_2: 11-15 | ner_entity: the European Week for Waste Reduction-Semaine Européenne de la Réduction des Déchets |    Since the early beginning of the European Week for Waste Reduction in 2009 , more than 30.000 awareness-raising actions on waste prevention have been implemented all over Europe and beyond . ||| Depuis le début de la Semaine Européenne de la Réduction des Déchets ( SERD ) en 2009 , plus de 30.000 actions de sensibilisation à la prévention des déchets ont été mises en œuvre dans toute l’ Europe et au-delà .

Musk Musk | w_freq: 85 - 84 | wiki_freq: 3245 - 733 | sentence_idx: 976581 | align_1: 9-8 | align_2: 10-12 | ner_entity: Elon Musk-Elon Musk |    As at the end of each quarter , Elon Musk urged his " troops " , repeating that the sale and delivery of as many vehicles as possible in stock was priority number 1 . ||| Comme a chaque fin de trimestre , Elon Musk a d’ ailleurs exhorté ses « troupes » , répétant que la vente et la livraison du plus grand nombre possible des véhicules en stock était la priorité numéro 1 .

1746 1746 | w_freq: 7 - 7 | wiki_freq: 7147 - 3648 | sentence_idx: 976948 | align_1: 12-13 | align_2: 13-20 | ner_entity: 1746-none |    He did not confine his political ambitions to America and expressed in 1746 a vague hope of getting into parliament . ||| Il ne limita pas à l’ Amérique ses ambitions politiques et , en 1746 , il avoua qu’ il avait un vague espoir d’ entrer au parlement .

Suburbs Banlieues | w_freq: 1 - 1 | wiki_freq: 8340 - 141 | sentence_idx: 977848 | align_1: 13-17 | align_2: 14-22 | ner_entity: the Southern Suburbs-Banlieues Sud |    Previously , many of us not living in the South or the Southern Suburbs were tense but felt confident that Israel would concentrate on those areas . ||| Auparavant , beaucoup d’ entre nous , qui ne vivaient ni dans le Sud ni dans les Banlieues Sud de Beyrouth , étaient tendus , mais croyaient qu’ Israël se concentrerait sur ces zones .

HARVEST RÉCOLTE | w_freq: 3 - 2 | wiki_freq: 9 - 0 | sentence_idx: 979112 | align_1: 4-7 | align_2: 5-13 | ner_entity: none-RÉCOLTE |    I. WHAT ABOUT THE HARVEST 50,000 YEARS AGO ( the end of the 1st cycle ) ||| I. QU’ EN EST -IL DE LA RÉCOLTE D’ IL Y A 50 000 ANS ( la fin du 1er cycle )

Afar Afar | w_freq: 3 - 2 | wiki_freq: 2130 - 510 | sentence_idx: 982231 | align_1: 18-20 | align_2: 19-25 | ner_entity: Tel Afar-Tel Afar |    And , of course , today let ’s remember Lebanon and Hassan Oweydah who killed himself in Tel Afar all those years ago . ||| Et , bien sûr , souvenons -nous aujourd'hui du Liban et de Hassan Oweydah qui s' est tué à Tel Afar , il y a toutes ces années .

Cody Cody | w_freq: 13 - 13 | wiki_freq: 13024 - 2538 | sentence_idx: 982271 | align_1: 1-1 | align_2: 2-6 | ner_entity: Cody-Bonjour Cody |    Hi Cody , did your life change since the 31st of March ? ||| Bonjour Cody , tout d’ abord , est -ce que votre vie a changé depuis le 31 Mars dernier ?

Messiah Messie | w_freq: 133 - 139 | wiki_freq: 7087 - 1588 | sentence_idx: 987672 | align_1: 7-8 | align_2: 8-14 | ner_entity: Messiah-Messie |    The correct and true meaning shows that Messiah was indeed sent to save sinners . ||| La signification correcte et vraie montre que le Messie a , en effet , été envoyé pour sauver les pécheurs .

Arafat Arafat | w_freq: 80 - 79 | wiki_freq: 3355 - 1303 | sentence_idx: 988853 | align_1: 1-1 | align_2: 2-6 | ner_entity: Arafat-Arafat |    Like Arafat thirty years ago , even Hamas wraps its justification for violence in the language of “ occupation . ” ||| Comme Arafat , il y a trente ans , le Hamas drape sa justification de la violence dans le vocabulaire de l’"occupation " .

Messenger Messenger | w_freq: 111 - 70 | wiki_freq: 8006 - 869 | sentence_idx: 990084 | align_1: 14-19 | align_2: 15-26 | ner_entity: Messenger-Messenger |    Disappearing messages gives people another fun option to choose from when they communicate on Messenger . " ||| « Des messages qui disparaissent donnent aux gens le choix d' une autre option amusante quand ils communiquent sur Messenger » , a -t -elle ajouté .

Messenger Messenger | w_freq: 111 - 70 | wiki_freq: 8006 - 869 | sentence_idx: 990085 | align_1: 14-19 | align_2: 15-26 | ner_entity: Messenger-Messenger |    Disappearing messages gives people another fun option to choose from when they communicate on Messenger . " ||| « Des messages qui disparaissent donnent aux gens le choix d’ une autre option amusante quand ils communiquent sur Messenger » , a -t -elle ajouté .

Messenger Messenger | w_freq: 111 - 70 | wiki_freq: 8006 - 869 | sentence_idx: 990086 | align_1: 14-19 | align_2: 15-26 | ner_entity: Messenger-Messenger |    Disappearing messages gives people another fun option to choose from when they communicate on Messenger . " ||| « Des messages qui disparaissent donnent aux gens le choix d' une autre option amusante quand ils communiquent sur Messenger » , a -t -elle ajouté .

Messenger Messenger | w_freq: 111 - 70 | wiki_freq: 8006 - 869 | sentence_idx: 990087 | align_1: 14-19 | align_2: 15-26 | ner_entity: Messenger-Messenger |    Disappearing messages gives people another fun option to choose from when they communicate on Messenger . " ||| " Des messages qui disparaissent donnent aux gens le choix d' une autre option amusante quand ils communiquent sur Messenger " , a -t -elle ajouté .

Remember Gardez | w_freq: 906 - 411 | wiki_freq: 9753 - 94 | sentence_idx: 991889 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Gardez |    Remember that replacing old habits or simply acquiring new habits begins by changing some limiting beliefs . ||| Gardez à l’ esprit que le remplacement de vieilles habitudes , ou tout simplement l’ acquisition de nouvelles habitudes , commence par modifier certaines croyances qui font obstacle .

Frelimo Frelimo | w_freq: 3 - 2 | wiki_freq: 150 - 51 | sentence_idx: 995367 | align_1: 3-4 | align_2: 4-8 | ner_entity: Frelimo-Frelimo |    ( 1 ) Frelimo subsequently became converts to the market economy . ||| ( 1 ) Le Frelimo s’ est , depuis , converti à l’ économie de marché .

Strategies stratégies | w_freq: 43 - 1154 | wiki_freq: 3902 - 7261 | sentence_idx: 996138 | align_1: 52-55 | align_2: 53-60 | ner_entity: the Completion Strategies-none |    The Security Council stresses that the full cooperation of all States with the Tribunals is not only a mandatory obligation of all States under its resolutions 827 ( 1993 ) and 955 ( 1994 ) and the Statutes of the Tribunals , but also is an essential element in realizing the Completion Strategies . ||| Le Conseil souligne qu’ une coopération totale de tous les États avec les Tribunaux est non seulement une obligation impérative de tous les États en vertu de ses résolutions 827 ( 1993 ) et 955 ( 1994 ) et des Statuts des Tribunaux , mais aussi une composante essentielle de la mise en œuvre des stratégies d’ achèvement des travaux .
