Directive directive | w_freq: 748 - 961 | wiki_freq: 8800 - 10212 | sentence_idx: 2541 | align_1: 17-21 | align_2: 18-28 | entity: Article 11 of the Copyright Directive - none |    Furthermore , we highlight the possibility of the EU legislation and notably Article 11 of the Copyright Directive to draw from the previous experience of the very similar national legislation in Germany , which failed to give satisfactory results . ||| En outre , nous soulignons le risque que la législation de l’ UE , et notamment l’ article 11 de la directive sur le droit d’ auteur , puisse s’ inspirer de l’ expérience antérieure de la législation nationale très similaire en Allemagne , qui n’ a pas donné des résultats satisfaisants . 
Newsweek Newsweek | w_freq: 19 - 19 | wiki_freq: 7216 - 683 | sentence_idx: 917145 | align_1: 8-11 | align_2: 9-16 | entity: Newsweek - Newsweek |    But investors do not see old TIME or Newsweek when they look at the tech giants . ||| Cependant , les investisseurs ne voient pas le TIME ou un Newsweek à l’ ancienne , lorsqu’ ils regardent les géants de la technologie . 

Newsweek Newsweek | w_freq: 19 - 19 | wiki_freq: 7216 - 683 | sentence_idx: 917146 | align_1: 8-11 | align_2: 9-16 | entity: Newsweek - Newsweek |    But investors do not see old TIME or Newsweek when they look at the tech giants . ||| Cependant , les investisseurs ne voient pas le TIME ou un Newsweek à l' ancienne , lorsqu' ils regardent les géants de la technologie . 

Spasibo Spasibo | w_freq: 1 - 1 | wiki_freq: 15 - 1 | sentence_idx: 917479 | align_1: 8-6 | align_2: 9-14 | entity: Spasibo - Spasibo |    It was only three months after we opened Spasibo that we realized we had to pay taxes . ” ||| Seulement trois mois après avoir ouvert Spasibo   ! , nous nous sommes rendu compte qu’ il fallait payer des impôts » . 

Egyptians égyptiens | w_freq: 209 - 93 | wiki_freq: 9142 - 3700 | sentence_idx: 917751 | align_1: 7-8 | align_2: 8-14 | entity: Egyptians - none |    Perhaps for this reason , the ancient Egyptians did not have a name for this river . ||| Peut - être pour cette raison , les égyptiens de l’ ancien temps ne donnèrent pas de nom au fleuve . 

ROME ROME | w_freq: 9 - 8 | wiki_freq: 37 - 55 | sentence_idx: 919380 | align_1: 0-0 | align_2: 1-5 | entity: ROME - ROME |    ROME – Romans continue the party not just late into the night , but for three full days . ||| ROME ( AUSSI ITALIE ) - Romains continuent la partie non seulement tard dans la nuit , mais pendant trois jours complets . 

Marcia Márcia | w_freq: 10 - 1 | wiki_freq: 5682 - 32 | sentence_idx: 923771 | align_1: 6-10 | align_2: 7-14 | entity: Marcia - Márcia |    Until one day a girl called Marcia called out to me in front of everybody : ||| Jusqu’ au jour où une fille , du nom de Márcia , m’ a dit devant tout le monde : 

Rapporteur Rapporteur | w_freq: 64 - 30 | wiki_freq: 1713 - 389 | sentence_idx: 923951 | align_1: 38-38 | align_2: 39-43 | entity: the Special Rapporteur - Rapporteur spécial de l’ ONU |    ( b)The forced deportation of four Uzbek nationals , members of the Uzbek opposition , who were at high risk of being subjected to torture and whose case was the subject of an urgent appeal by the Special Rapporteur on torture ; ||| b ) Le renvoi forcé de quatre nationaux ouzbeks , membres de l’ opposition ouzbèke , qui risquaient fort d’ être soumis à la torture et dont le cas avait fait l’ objet d’ un appel urgent du Rapporteur spécial de l’ ONU sur la question de la torture ; 

Qusayr Qusayr | w_freq: 1 - 1 | wiki_freq: 118 - 41 | sentence_idx: 925099 | align_1: 9-9 | align_2: 10-14 | entity: Qusayr - Qusayr |    They also fear that the fate of Christians in Qusayr could soon affect the 10,000 believers who live in other villages in the area . ||| Ils craignent aussi que le sort des chrétiens en Qusayr , mais aussi qui pourrait bientôt concerner les 10.000 croyants qui vivent dans d' autres villages dans la région . 

Remember Souviens | w_freq: 1019 - 30 | wiki_freq: 9753 - 330 | sentence_idx: 926198 | align_1: 1-1 | align_2: 2-5 | entity: none - 6 Souviens |    6 Remember the holy Presence of the One given to you to be the Source of judgment . ||| 6 Souviens - toi de la sainte Présence de Celui Qui t’ a été donné pour être la Source du jugement . 

IPE IPE | w_freq: 3 - 3 | wiki_freq: 311 - 75 | sentence_idx: 929166 | align_1: 19-23 | align_2: 20-27 | entity: none - IPE |    Part of this renewal since the 1970s is also reflected in the emerging field of International Political Economy ( IPE ) . ||| Une partie de ce renouveau depuis les années 1970 se reflète également dans le domaine émergent de l' économie politique internationale ( " IPE " en anglais ) . 

Koran Coran | w_freq: 75 - 357 | wiki_freq: 1429 - 7889 | sentence_idx: 929415 | align_1: 15-14 | align_2: 16-18 | entity: Koran - Coran |    Hatred and violence live in the book in which any Moslem is educated , the Koran . ||| Haine et violence habitent le livre dans lequel tout musulman est éduqué , le Coran [ ... ] . 

Wen Wen | w_freq: 7 - 9 | wiki_freq: 9857 - 1440 | sentence_idx: 931233 | align_1: 5-4 | align_2: 6-9 | entity: Wen - Premier ministre Wen |    So , why is Premier Wen “ a little bit worried ” ? ||| Pourquoi le Premier ministre Wen se dit -il alors « un peu inquiet » ? 

Fathers Pères | w_freq: 103 - 92 | wiki_freq: 10331 - 4362 | sentence_idx: 942533 | align_1: 11-12 | align_2: 12-17 | entity: none - Pères |    It was then necessary to postpone the elections , because the Fathers … wanted to prepare the lists themselves . ||| Ensuite , il a fallu reporter les élections , parce que les Pères eux - mêmes [ … ] voulaient préparer les listes eux - mêmes . 

Cilicia Cilicie | w_freq: 2 - 4 | wiki_freq: 3763 - 1903 | sentence_idx: 942936 | align_1: 3-3 | align_2: 4-9 | entity: The Kingdom of Cilicia - Royaume de Cilicie |    The Kingdom of Cilicia constitutes a fundamental dissociation , in the territorial and geographic sense of the word , with what could have been the homeland of Armenians . ||| Le Royaume de Cilicie , quant à elle , constitue une rupture fondamentale , au sens territorial et géographique du terme , avec ce qui aurait pu être la patrie des Arméniens . 

Inclusion inclusion | w_freq: 44 - 388 | wiki_freq: 3006 - 3817 | sentence_idx: 945524 | align_1: 34-40 | align_2: 35-46 | entity: the European Platform for Roma Inclusion - none |    In its assessment , the Commission also considers the wide range of contributions received from civil society and other stakeholders and the contributions made at the extraordinary meeting of the European Platform for Roma Inclusion held in Brussels on 22 March 2012 . ||| Dans son évaluation , la Commission prend également en considération les nombreuses contributions émanant de la société civile et d’ autres parties prenantes , ainsi que les contributions apportées lors de la réunion extraordinaire de la plateforme européenne pour l’ inclusion des Roms qui s’ est tenue à Bruxelles le 22 mars 2012 . 

BMR BMR | w_freq: 5 - 5 | wiki_freq: 366 - 71 | sentence_idx: 953214 | align_1: 1-3 | align_2: 2-7 | entity: BMR - none |    The BMR showed that ( 1 ) it was n’t difficult to cut calories and ( 2 ) I must have made BIG mistakes before properly consume these calories , not small . ||| Le MB ( BMR ) m’ a montré que ( 1 ) il n’ a pas été difficile de réduire les calories et ( 2 ) , je devais avoir fait de GROSSES erreurs avant de consommer correctement ces calories , pas de petits . 

Jorg Jorg | w_freq: 1 - 1 | wiki_freq: 400 - 106 | sentence_idx: 954959 | align_1: 0-0 | align_2: 1-4 | entity: Jorg - Jorg |    Jorg is not certain—all he knows is that the secrets they hold can be put to terrible use in the coming battle … ||| Jorg n’ en n’ est pas certain – tout ce qu’ il sait , c’ est que les secrets qu’ ils détiennent peuvent être d’ une terrible utilité dans la bataille à venir … 

E-97 E-97 | w_freq: 10 - 14 | wiki_freq: 0 - 1 | sentence_idx: 955791 | align_1: 0-0 | align_2: 1-4 | entity: none - E-97 |    E-97 He knows all things . ||| E-97 ( 103 ) Il sait toutes choses . 

Damned damned | w_freq: 5 - 1 | wiki_freq: 3622 - 22 | sentence_idx: 956678 | align_1: 5-3 | align_2: 6-9 | entity: Voyage of the Damned - none |    ( from Voyage of the Damned ) ||| Voyage of the damned [ Hadès le meilleur ! ] 

1760s 1760 | w_freq: 3 - 15 | wiki_freq: 2572 - 6642 | sentence_idx: 957723 | align_1: 3-3 | align_2: 4-8 | entity: the 1760s - none |    Parents in the 1760s were admonished to treat their children as individuals and to use reason rather than punishment . ||| Dans les années 1760 , les parents ont été exhortés à traiter leurs enfants comme des individus et à utiliser la raison plutôt que des punitions . 

Prophets Prophètes | w_freq: 34 - 30 | wiki_freq: 3269 - 548 | sentence_idx: 967667 | align_1: 12-12 | align_2: 13-18 | entity: none - Prophètes |    The Almighty has granted us several examples of patience shown by the Prophets during hard times , in the Sunnah and the Qur’an . ||| Le Tout-Puissant nous a accordé différents exemples de patience démontrés par les Prophètes ( Paix sur eux ) durant les temps difficiles , dans la Sounnah et le Coran . 

Cirillo Cirillo | w_freq: 2 - 2 | wiki_freq: 449 - 154 | sentence_idx: 968431 | align_1: 0-0 | align_2: 1-4 | entity: Cirillo - Cirillo |    Cirillo realized that forcing himself to sit at his desk hour after hour was n’t helping him study . ||| Cirillo s’ est rendu compte que le fait de se forcer à s’ asseoir à son bureau heure après heure ne l’ aidait pas à étudier . 

Reset Reset | w_freq: 13 - 3 | wiki_freq: 859 - 129 | sentence_idx: 969176 | align_1: 18-16 | align_2: 19-21 | entity: the Global Reset – RV - Global Reset |    It is now almost certain that the world economy is literally begging for the arrival of the Global Reset – RV . ||| Il est maintenant presque certain que l’ économie mondiale implore littéralement pour l’ arrivée du Global Reset ( réinitialisation globale ) – RV . 

BIRD BIRD | w_freq: 1 - 1 | wiki_freq: 171 - 107 | sentence_idx: 970082 | align_1: 10-10 | align_2: 11-17 | entity: none - FREE AS A BIRD |    Our new 2016 project was born : FREE AS A BIRD . ||| Notre nouveau projet 2016 était né : FREE AS A BIRD ( Libre comme un oiseau ) . 

TSR TSR | w_freq: 12 - 11 | wiki_freq: 4269 - 963 | sentence_idx: 971502 | align_1: 8-9 | align_2: 9-16 | entity: TSR - TSR |    Although I am sure that the people at TSR mean no harm , that is exactly what their games are causing . ||| Bien que je sois convaincu que les gens de TSR n’ avaient pas l’ intention de faire du mal , c’ est exactement ce que provoquent leurs jeux . 

Ask Demandez | w_freq: 566 - 396 | wiki_freq: 5060 - 67 | sentence_idx: 972652 | align_1: 0-0 | align_2: 1-4 | entity: none - Demandez |    Ask anyone – who was the first to bomb civilian cities ? ||| Demandez à n’ importe qui – qui fut le premier à bombarder des villes pleines de civils ? 

OSCE OSCE | w_freq: 99 - 97 | wiki_freq: 3559 - 991 | sentence_idx: 974881 | align_1: 1-1 | align_2: 2-5 | entity: OSCE - OSCE |    The OSCE also took up the question of conscientious objection in 1990 . ||| L’ OSCE s’ est elle aussi saisie de la question de l’ objection de conscience en 1990 . 

Grottola Grottola | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 976384 | align_1: 0-0 | align_2: 1-4 | entity: Grottola - Grottola |    Grottola added : “ This is a normal practice in business , [ but ] not so common for crypto startups . ||| Grottola a d’ ailleurs ajouté : “ Ceci est une pratique normale dans les affaires , [ mais ] pas si commun pour les startups crypto . 

Berezow Berezow | w_freq: 1 - 1 | wiki_freq: 1 - 1 | sentence_idx: 977342 | align_1: 1-1 | align_2: 2-5 | entity: Berezow - Berezow |    But Berezow is determined to repeat them . ||| Mais Berezow , lui , semble déterminé à les répéter . 

Menu Menu | w_freq: 29 - 20 | wiki_freq: 2480 - 587 | sentence_idx: 977538 | align_1: 7-9 | align_2: 8-15 | entity: The Global Menu - The Global Menu |    Then I did one called The Global Menu and was about the global system of food production—like who feeds who ? ||| Ensuite j’ en ai fait une appelée The Global Menu ( Le Menu global ) et c’ était à propos du système global de production de nourriture — comme qui nourrit qui ? 

Schemes Schemes | w_freq: 8 - 1 | wiki_freq: 952 - 22 | sentence_idx: 977996 | align_1: 13-12 | align_2: 14-17 | entity: Gold Bond Schemes - Gold Bond Schemes |    The central bank may also want to amortize the repayments of Gold Bond Schemes from 3 to 8 years , according to economists . ||| La banque centrale pourrait également vouloir amortir les remboursements des Gold Bond Schemes dont l’ échéance est de 3 à 8 ans , selon les économistes . 

Epics Epics | w_freq: 5 - 6 | wiki_freq: 440 - 9 | sentence_idx: 983005 | align_1: 3-5 | align_2: 4-9 | entity: none - Epics |    In XP , Epics are vulgarly “ Big user-stories ” and nothing more . ||| Dans l’ XP , les Epics ( Epopées ) sont vulgairement des « Big user - stories » et rien de plus . 

Maitreya Maitreya | w_freq: 76 - 76 | wiki_freq: 1475 - 369 | sentence_idx: 983627 | align_1: 0-0 | align_2: 1-5 | entity: Maitreya - Maitreya |    Maitreya takes it very seriously indeed and says we have little time to remedy aspects of the problem before they become irreparable . ||| Maitreya , lui , la prend très au sérieux et déclare qu' il nous reste très peu de temps pour remédier à certains aspects du problème avant qu' ils ne deviennent irréparables . 

Libraries bibliothèques | w_freq: 17 - 220 | wiki_freq: 9423 - 12724 | sentence_idx: 990113 | align_1: 18-19 | align_2: 19-23 | entity: the Arch Libraries - none |    “ Through massive replication around the solar system , we will be able to guarantee that the Arch Libraries will never be lost — even millions to billions of years in the future . ” ||| « Grâce à une réplication massive autour du système solaire , nous serons en mesure de garantir que les bibliothèques d’ archives ne seront jamais perdues , même dans des millions ou des milliards d’ années à venir . » 

WSD WSD | w_freq: 2 - 2 | wiki_freq: 199 - 10 | sentence_idx: 991597 | align_1: 18-21 | align_2: 19-30 | entity: WSD - WSD |    Kate -thank you!- pointed us to the page of FIS Web site dedicated to World Snow Day ( WSD ) . ||| Kate -merci ! - de nous signifier la page du site web de FIS dédié à « World Snow Day ( WSD ) » ( Journée mondiale de la neige ) . 

HIS HIS | w_freq: 28 - 5 | wiki_freq: 643 - 55 | sentence_idx: 992944 | align_1: 7-5 | align_2: 8-12 | entity: none - HIS européen |    In the 2014 wave of the European HIS another questionnaire ( EHISPAQ ) was used ; consequently , the comparison of the results in Belgium with the other EU member states is not available up to now . ||| Dans la vague 2014 du HIS européen ( EHIS ) , un autre questionnaire ( EHISPAQ ) a été utilisé ; par conséquent , la comparaison des résultats de Belgique avec les autres États membres de l' UE n' est pas disponible jusqu' à présent . 

BFD BFD | w_freq: 1 - 1 | wiki_freq: 218 - 24 | sentence_idx: 995763 | align_1: 5-6 | align_2: 6-12 | entity: none - BFD |    The Boy Friend Destroyer ( BFD ) technique is made for you then … ||| La technique Boy Friend Destroyer ( BFD : Détruire son petit ami ) est faite pour vous alors … 

Prophet Prophète | w_freq: 229 - 175 | wiki_freq: 9638 - 1698 | sentence_idx: 996079 | align_1: 1-1 | align_2: 2-5 | entity: Prophet - Prophète |    The Prophet did not scold Anas for forgetting his errand or for anything else in nine years . ||| Le Prophète ( ) n’ a pas admonesté Anas pour avoir oublié sa course ou pour quoi que ce soit d’ autre en neuf ans . 
